,Registration_Number,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,CTC,Joining_date,Leaving_date,Role,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Deg,Branch,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GradYear
1396,201202397,-1.308,-0.6201,0.4711,0.1459,-0.6692,535,510,585,0.979521744,625,-1,-1,-1,-1,-1,-1,400000,01-09-2014 00:00,01-04-2015 00:00,software developer,Gurgaon,m,01-01-1991 00:00,79.0,icse,2009,75.0,icse,7255,2.0,B.Tech/B.E.,information technology,67.43,7255,0,Uttar Pradesh,2014.0
1397,201202398,1.5644,1.3779,1.2396,0.5262,0.2889,395,485,530,0.023312167999999998,345,166,-1,-1,-1,366,-1,180000,01-07-2014 00:00,present,data analyst,Gurgaon,f,08-12-1992 00:00,78.0,cbse,2009,78.0,cbse,2096,2.0,B.Tech/B.E.,electronics and communication engineering,71.0,2096,0,Punjab,2013.0
1398,201202399,1.5644,1.3779,0.9322,-2.0092,-0.2859,535,615,620,0.9988761079999999,475,-1,653,-1,-1,-1,-1,205000,01-02-2014 00:00,01-08-2014 00:00,software developer,Hyderabad,m,30-01-1993 00:00,89.0,state board,2010,90.0,state board,4308,2.0,B.Tech/B.E.,computer science & engineering,74.0,4308,1,Telangana,2014.0
1399,201202400,-1.1644,-1.7856,-1.0659,0.1459,-2.5853,510,425,515,0.124502074,405,233,-1,-1,-1,420,-1,180000,01-01-2015 00:00,present,operations analyst,Chennai,m,05-07-1991 00:00,70.0,cbse,2009,72.0,cbse,1935,,B.Tech/B.E.,electronics and communication engineering,61.0,1935,0,Haryana,2013.0
1400,201202401,-1.8825,-1.4526,-1.8344,0.1459,-1.6273,405,325,380,0.155908503,415,-1,-1,-1,-1,260,-1,180000,01-06-2014 00:00,01-08-2014 00:00,java software engineer,Pune,m,26-02-1989 00:00,75.86,state board,2006,58.33,state board,10041,2.0,B.Tech/B.E.,electronics & telecommunications,51.8,10041,1,Maharashtra,2013.0
1401,201202402,0.2009,0.3448,-0.4891,0.2973,0.1864,525,575,525,0.694479328,375,366,-1,-1,-1,-1,-1,360000,01-12-2011 00:00,01-03-2014 00:00,assistant systems engineer,Bangalore,f,10-02-1990 00:00,,ssc,2007,92.3,ipe,4266,2.0,B.Tech/B.E.,electronics and communication engineering,67.56,4266,0,Andhra Pradesh,2011.0
1402,201202403,-1.1901,1.2808,0.2366,-0.5253,0.1864,465,575,575,0.916869961,555,-1,-1,-1,-1,-1,-1,395000,01-06-2011 00:00,01-08-2012 00:00,ios developer,Delhi,m,18-10-1989 00:00,68.0,cbse,2007,68.2,cbse,1536,2.0,B.Tech/B.E.,information technology,72.56,1536,0,Uttar Pradesh,2011.0
1403,201202404,0.51,0.3448,0.3817,-1.4653,-0.2875,675,595,665,0.979521744,625,-1,-1,-1,-1,-1,-1,500000,01-03-2012 00:00,01-07-2014 00:00,senior systems engineer,Hyderabad,m,17-03-1990 00:00,91.0,cbse,2007,97.5,bieap,3083,2.0,B.Tech/B.E.,computer engineering,78.0,3083,1,Telangana,2011.0
1404,201202405,0.99,1.2114,0.6248,-1.3753,0.6721,510,640,575,0.884122512,535,-1,-1,-1,-1,-1,-1,700000,01-06-2013 00:00,present,senior software engineer,Noida,m,16-05-1985 00:00,75.6,state board,2003,66.8,state board,2334,,M.Tech./M.E.,computer science & engineering,87.6,2334,0,Madhya Pradesh,2013.0
1405,201202406,0.6646,0.5008,0.8171,-0.7603,0.5024,525,605,605,0.600057182,435,-1,-1,-1,-1,-1,-1,760000,01-06-2011 00:00,present,senior software engineer,Noida,m,21-07-1990 00:00,80.33,up board,2006,89.6,up board,4168,2.0,B.Tech/B.E.,computer engineering,73.5,4168,0,Uttar Pradesh,2011.0
1406,201202407,0.7027,0.2124,0.6248,-1.2486,-1.244,535,585,680,0.916869961,555,-1,-1,-1,-1,-1,-1,360000,01-03-2014 00:00,present,system engineer,Bangalore,m,21-05-1992 00:00,90.16,state board,2009,96.1,state board,5232,2.0,B.Tech/B.E.,computer science & engineering,86.0,5232,0,Andhra Pradesh,2013.0
1407,201202408,1.2772,1.2114,-0.4511,-2.0092,-0.6692,415,620,735,0.30451091399999997,-1,-1,-1,340,-1,-1,-1,100000,01-06-2013 00:00,01-02-2014 00:00,sales engineer,Jabalpur,m,20-10-1991 00:00,76.6,cbse,2009,70.6,cbse,2642,2.0,B.Tech/B.E.,automobile/automotive engineering,73.06,2642,0,Madhya Pradesh,2013.0
1408,201202409,-0.2628,0.1888,-1.0697,-1.3478,0.0679,495,505,595,0.824666401,445,400,-1,-1,-1,313,-1,180000,01-09-2012 00:00,01-03-2013 00:00,sales support,Hyderabad,f,01-03-1991 00:00,86.0,ssc,2008,94.1,bie,7633,2.0,B.Tech/B.E.,electronics and communication engineering,83.45,7633,1,Telangana,2012.0
1409,201202410,0.2009,0.2668,-1.5776,1.0024,0.0284,415,495,515,0.229481755,-1,266,-1,-1,-1,-1,-1,150000,01-05-2014 00:00,present,project engineer,Noida,m,04-09-1990 00:00,85.0,cbse,2008,74.0,cbse,1879,2.0,B.Tech/B.E.,electronics and communication engineering,69.4,1879,0,Haryana,2012.0
1410,201202411,-0.2628,-0.5913,0.0914,-1.2303,0.5024,515,575,605,0.413838256,385,-1,-1,-1,-1,-1,-1,430000,01-10-2012 00:00,present,software engineer,Pune,m,03-08-1988 00:00,65.33,up board,2008,76.24,bte up,1536,2.0,B.Tech/B.E.,information technology,71.11,1536,0,Uttar Pradesh,2011.0
1411,201202412,-0.7335,0.2124,1.0859,-0.7415,1.0554,250,510,485,0.124502074,445,233,-1,-1,-1,-1,-1,165000,01-03-2015 00:00,present,software engineer,Noida,m,11-11-1991 00:00,72.5,up board,2009,73.0,up board,4063,2.0,B.Tech/B.E.,electronics and communication engineering,72.54,4063,0,Uttar Pradesh,2013.0
1412,201202413,-1.295,-0.2871,0.1357,0.1459,-1.359,430,560,750,0.37605958700000003,-1,300,-1,-1,-1,366,-1,320000,01-12-2013 00:00,01-12-2015 00:00,software engineer,Pune,m,07-01-1992 00:00,80.0,cbse,2009,82.6,cbse,4420,2.0,B.Tech/B.E.,electronics and communication engineering,70.03,4420,0,Haryana,2013.0
1413,201202414,0.7027,1.0449,2.008,-2.136,-0.4776,525,495,355,0.42395139600000004,335,324,-1,-1,388,-1,-1,150000,01-01-2015 00:00,01-04-2015 00:00,java software engineer,chennai,m,22-12-1992 00:00,84.6,state board,2010,91.0,state board,9789,2.0,B.Tech/B.E.,electrical engineering,71.8,9789,1,Tamil Nadu,2014.0
1414,201202415,0.2718,-0.4536,-1.527,-0.6147,0.8637,370,450,380,0.356536488,335,-1,346,-1,-1,-1,-1,250000,01-06-2014 00:00,01-12-2015 00:00,quality analyst,Chennai,f,19-07-1993 00:00,90.2,state board,2010,80.9,state board,6940,2.0,B.Tech/B.E.,information technology,73.4,6940,0,Tamil Nadu,2014.0
1415,201202416,-0.159,0.0459,0.3174,-0.1076,1.0554,545,485,440,0.010995304,355,-1,-1,-1,-1,164,-1,100000,01-01-2015 00:00,01-05-2015 00:00,front end web developer,Bangalore,m,18-12-1992 00:00,76.8,state board,2010,65.0,state board,4637,2.0,B.Tech/B.E.,electronics & telecommunications,64.47,4637,1,Karnataka,2014.0
1416,201202417,0.99,-0.1206,1.3933,1.794,0.4805,500,450,500,0.213251425,-1,-1,-1,315,-1,-1,-1,220000,01-03-2015 00:00,present,production engineer,Gurgaon,m,04-05-1993 00:00,64.0,state board,2010,62.0,state board,1669,2.0,B.Tech/B.E.,mechanical engineering,62.0,1669,0,Uttar Pradesh,2015.0
1417,201202418,-0.8809999999999999,-1.2153,-0.7794,0.8848,0.0284,305,365,525,0.824666401,365,400,-1,-1,-1,-1,-1,610000,01-08-2011 00:00,01-04-2015 00:00,software engineer,Bangalore,f,06-12-1984 00:00,78.5,"hse,orissa",2006,71.0,"scte and vt ,orissa",8494,2.0,B.Tech/B.E.,electronics & telecommunications,75.0,8494,0,Orissa,2010.0
1418,201202419,0.0464,0.9688,0.672,-0.7603,0.4234,310,440,575,0.635978756,445,-1,-1,-1,-1,-1,-1,210000,01-07-2014 00:00,present,management trainee,Kanpur,m,01-10-1991 00:00,71.67,state board,2008,56.6,state board,9201,2.0,B.Tech/B.E.,computer science & engineering,62.1,9201,0,Uttar Pradesh,2012.0
1419,201202420,1.8517,0.2124,0.6248,-1.7556,-0.4776,490,310,380,0.486747008,445,-1,376,-1,-1,-1,-1,180000,01-10-2014 00:00,01-04-2015 00:00,java software engineer,Chennai,m,14-06-1993 00:00,58.9,state board,2010,,state board,3909,2.0,B.Tech/B.E.,computer science & engineering,6.85,3909,0,Tamil Nadu,2014.0
1420,201202421,0.9737,0.9688,1.5428,1.8249,1.2923,715,515,805,0.999250291,745,-1,-1,-1,-1,-1,-1,200000,01-01-2010 00:00,01-01-2013 00:00,administrative support,Bhubaneswar,f,01-06-1985 00:00,68.0,hsc,2002,45.0,chse,4203,2.0,MCA,computer application,79.0,4203,0,Maharashtra,2009.0
1421,201202422,0.1282,0.2124,1.3933,-0.4879,1.0554,300,510,370,0.356536488,385,-1,346,-1,-1,-1,-1,120000,01-10-2014 00:00,01-03-2015 00:00,seo,New Delhi,f,19-11-1990 00:00,77.0,state board,2008,68.0,state board,10174,2.0,B.Tech/B.E.,computer science & engineering,83.33,10174,0,Bihar,2013.0
1422,201202423,0.51,-0.1232,-0.9245,0.4148,0.4234,355,425,435,0.068445751,-1,-1,-1,254,-1,-1,-1,400000,01-07-2013 00:00,present,territory sales manager,Bundi,m,20-06-1991 00:00,70.0,hbsc,2008,75.0,hbsc,6926,2.0,B.Tech/B.E.,mechanical engineering,70.0,6926,0,Haryana,2012.0
1423,201202424,0.51,0.1888,-0.6343,0.1798,0.1864,405,525,585,0.952245573,585,-1,-1,-1,-1,-1,-1,190000,01-06-2012 00:00,01-07-2013 00:00,software engineer,Bangalore,m,12-07-1988 00:00,80.32,0,2006,60.0,0,5043,2.0,B.Tech/B.E.,computer engineering,56.0,5043,1,Karnataka,2011.0
1424,201202425,-0.4463,-0.6201,-0.4511,-0.2344,0.4805,325,485,515,0.377551419,375,-1,-1,-1,-1,-1,-1,220000,01-09-2014 00:00,present,management trainee,"SADULPUR,RAJGARH,DISTT-CHURU,RAJASTHAN",m,02-02-1992 00:00,66.6,cbse,2009,71.6,cbse,7360,2.0,B.Tech/B.E.,computer science & engineering,66.32,7360,0,Uttar Pradesh,2014.0
1425,201202426,-0.159,-0.4536,0.4711,-0.7415,-0.6692,360,440,340,0.042223131,225,-1,-1,-1,-1,-1,-1,350000,01-12-2013 00:00,present,software engineer,Chennai,m,29-05-1991 00:00,74.0,state board,2009,63.0,state board,3342,2.0,B.Tech/B.E.,information technology,67.0,3342,0,Union Territory,2013.0
1426,201202427,0.8192,0.1888,-0.6343,-0.0552,0.8183,464,555,625,0.9606032520000001,445,466,-1,-1,-1,473,-1,400000,01-12-2011 00:00,01-03-2015 00:00,senior systems engineer,Gurgaon,m,16-05-1988 00:00,83.2,cbse,2006,80.0,cbse,1508,1.0,B.Tech/B.E.,electronics and communication engineering,73.2,1508,1,Delhi,2011.0
1427,201202428,-1.1901,0.1888,-1.3599,-0.6428,-0.643,355,495,684,0.916869961,555,-1,-1,-1,-1,-1,-1,800000,01-07-2012 00:00,present,software quality assurance tester,Noida,f,04-09-1989 00:00,89.4,0,2007,80.6,0,1536,2.0,B.Tech/B.E.,computer engineering,81.76,1536,0,Uttar Pradesh,2012.0
1428,201202429,-0.3027,-0.4536,0.3174,1.0333,-0.4776,590,510,470,0.744758354,415,-1,438,-1,-1,-1,-1,340000,01-06-2014 00:00,01-06-2015 00:00,software developer,Greater Noida,m,11-01-1993 00:00,79.4,cbse,2010,68.3,cbse,6842,2.0,B.Tech/B.E.,information technology,76.0,6842,0,Uttar Pradesh,2014.0
1429,201202430,-0.1082,0.2668,0.3817,-0.8778,-0.1295,465,620,590,0.635978756,445,-1,-1,-1,-1,-1,-1,405000,01-04-2013 00:00,present,engineer,Bangalore,m,05-10-1991 00:00,79.4,0,2008,67.6,0,5967,2.0,B.Tech/B.E.,computer engineering,65.02,5967,0,Karnataka,2012.0
1430,201202431,0.4155,0.5454,0.1637,-0.7415,-0.2859,535,505,500,0.279258512,355,-1,-1,-1,-1,292,-1,205000,01-03-2014 00:00,present,project coordinator,Kolkata,m,07-07-1990 00:00,81.5,state board,2009,58.0,state board,4126,2.0,B.Tech/B.E.,electronics and communication engineering,74.2,4126,1,West Bengal,2013.0
1431,201202432,0.8463,-0.2871,0.4711,-0.1076,0.4805,490,455,450,0.33878634700000004,-1,292,-1,-1,-1,-1,-1,120000,01-02-2015 00:00,present,software developer,Visakhapatnam,m,13-08-1992 00:00,90.0,state board,2009,94.5,state board,5022,2.0,B.Tech/B.E.,electronics and communication engineering,72.69,5022,0,Telangana,2013.0
1432,201202433,-0.3027,0.3789,0.3174,0.9066,0.2889,350,340,440,-1.0,355,-1,315,-1,-1,-1,-1,120000,01-05-2014 00:00,01-09-2014 00:00,customer service,Hyderabad,f,07-03-1992 00:00,76.0,state board,2009,68.7,state board,8473,2.0,B.Tech/B.E.,electronics and communication engineering,77.7,8473,1,Telangana,2013.0
1433,201202434,-0.3027,-0.6201,0.1637,0.7798,-0.2859,395,510,250,0.356536488,415,-1,346,-1,-1,-1,-1,60000,01-12-2014 00:00,01-06-2014 00:00,.net web developer,-1,m,24-11-1990 00:00,59.0,state board,2008,64.0,state board,3888,2.0,MCA,computer application,84.0,3888,0,Punjab,2014.0
1434,201202435,-0.4173,-1.3713,0.3817,2.1774,0.0284,505,425,465,0.538386893,-1,333,-1,-1,-1,340,-1,280000,01-03-2012 00:00,01-10-2014 00:00,test engineer,Bangalore,m,06-03-1990 00:00,83.0,national public school,2007,90.0,jawahar higher secondary school,3384,2.0,B.Tech/B.E.,electronics and communication engineering,68.0,3384,1,Tamil Nadu,2011.0
1435,201202436,-0.4463,0.5454,0.01,0.0192,0.4805,630,540,570,0.605533552,445,-1,-1,-1,-1,356,-1,190000,01-10-2014 00:00,present,project administrator,Kolkata,f,06-12-1989 00:00,89.6,icse,2008,89.75,icse,4126,2.0,B.Tech/B.E.,electronics and communication engineering,78.0,4126,1,West Bengal,2012.0
1436,201202437,0.8463,0.3789,0.01,-1.3753,-0.4776,535,625,554,0.744758354,565,-1,438,-1,-1,-1,-1,240000,01-01-2014 00:00,present,oracle dba,Pune,m,09-06-1989 00:00,79.6,state board,2007,73.6,state board,2488,2.0,MCA,computer application,70.0,2488,1,Maharashtra,2013.0
1437,201202438,0.6646,0.8518,-0.2714,-0.0552,0.8183,590,545,695,0.9421165509999999,575,-1,-1,-1,-1,-1,-1,570000,01-07-2012 00:00,present,senior software engineer,Noida,m,01-01-1991 00:00,67.16,up board,2008,72.0,up board,1634,2.0,B.Tech/B.E.,computer engineering,76.02,1634,0,Uttar Pradesh,2012.0
1438,201202439,1.4208,1.0449,0.7785,-0.6147,0.4805,535,685,444,0.486747008,385,-1,376,-1,-1,-1,-1,550000,01-02-2014 00:00,present,software engineer,-1,m,27-10-1990 00:00,84.14,icse,2009,69.67,icse,3916,1.0,B.Tech/B.E.,information technology,71.9,3916,0,West Bengal,2013.0
1439,201202440,-2.7357,-2.3073,-0.7794,0.4148,-1.5513,375,245,295,0.694479328,125,366,-1,473,-1,-1,260,360000,01-08-2011 00:00,present,assistant professor,AM,m,11-12-1988 00:00,73.06,nagpur board,2007,74.0,nagpur board,9040,2.0,M.Tech./M.E.,electronics engineering,8.07,9040,0,Maharashtra,2014.0
1440,201202441,-1.4517,0.2124,0.1637,-0.7415,-0.8608,565,615,445,0.744758354,295,-1,438,-1,-1,-1,-1,300000,01-06-2014 00:00,present,software engineer,noida,m,31-10-1990 00:00,83.2,cbse,2009,67.0,state board,7087,2.0,B.Tech/B.E.,computer science & engineering,70.7,7087,0,Orissa,2013.0
1441,201202442,0.4155,0.3789,1.2396,1.0333,-0.0943,450,450,445,0.124502074,-1,233,-1,-1,-1,-1,-1,180000,01-08-2013 00:00,01-07-2014 00:00,quality assurance test engineer,New Delhi,f,24-10-1990 00:00,83.4,cbse,2008,88.2,cbse,9726,2.0,B.Tech/B.E.,electronics and communication engineering,72.3,9726,0,Uttar Pradesh,2013.0
1442,201202443,-1.0208,-0.6201,-0.7585,0.2727,-1.4356,590,585,705,0.622642916,515,-1,407,-1,-1,-1,-1,510000,01-08-2013 00:00,present,software engineer,noida,f,25-03-1991 00:00,85.6,cbse,2009,87.2,cbse,4091,2.0,B.Tech/B.E.,information technology,73.0,4091,0,Haryana,2013.0
1443,201202444,-0.0415,0.3123,0.4711,-0.7415,-0.6692,665,480,560,0.053160305,495,196,-1,-1,-1,-1,-1,325000,01-11-2014 00:00,present,system engineer,Kolkata,m,12-06-1991 00:00,81.6,cbse,2010,65.0,cbse,10083,2.0,B.Tech/B.E.,electronics and communication engineering,75.0,10083,1,West Bengal,2014.0
1444,201202445,0.3555,0.8128,-0.0537,1.9424,0.1864,605,515,445,-1.0,-1,-1,-1,-1,-1,-1,-1,215000,01-03-2014 00:00,01-04-2015 00:00,environmental engineer,New Delhi,m,24-12-1989 00:00,83.6,0,2006,79.6,0,8515,2.0,B.Tech/B.E.,biotechnology,87.6,8515,0,Uttar Pradesh,2011.0
1445,201202446,0.4155,0.5454,1.547,0.1459,0.6721,455,410,370,-1.0,405,-1,-1,-1,-1,-1,-1,150000,01-06-2014 00:00,01-05-2015 00:00,customer service representative,New Delhi,m,26-02-1991 00:00,76.6,cbse,2009,75.0,cbse,8088,2.0,B.Tech/B.E.,mechanical engineering,69.0,8088,0,Uttar Pradesh,2013.0
1446,201202447,0.2009,0.0328,-1.2148,-0.40776999999999997,-0.643,475,615,645,0.824666401,-1,400,-1,-1,-1,-1,-1,585000,01-08-2012 00:00,present,assistant manager,Mumbai,m,12-11-1990 00:00,92.93,0,2008,91.0,0,1802,2.0,B.Tech/B.E.,electronics and communication engineering,72.55,1802,0,Maharashtra,2012.0
1447,201202448,-0.5899,-2.2851,-0.7585,0.0192,-2.5853,535,505,510,0.33878634700000004,-1,292,-1,-1,-1,-1,-1,80000,01-06-2014 00:00,01-09-2014 00:00,management trainee,Jabalpur,m,28-06-1991 00:00,74.0,cbse,2009,66.8,cbse,9922,2.0,B.Tech/B.E.,electronics and communication engineering,68.9,9922,0,Madhya Pradesh,2013.0
1448,201202449,0.2009,-0.4353,-0.0537,1.1199,0.3444,605,435,505,0.538386893,305,333,-1,-1,-1,233,-1,105000,01-08-2014 00:00,01-04-2015 00:00,java software engineer,Kolkata,m,27-05-1989 00:00,69.2,jharkhand academic council,2007,58.6,jharkhand academic council,5729,2.0,B.Tech/B.E.,electronics and communication engineering,63.0,5729,0,Orissa,2011.0
1449,201202450,-1.6538,-1.2153,-2.2308,0.7673,0.6603,425,445,435,0.704090412,465,-1,-1,-1,-1,-1,-1,80000,01-08-2011 00:00,01-10-2012 00:00,software developer,Dehradun,m,03-04-1988 00:00,73.2,cbse,2005,60.8,cbse,6527,2.0,MCA,computer application,67.0,6527,0,Uttarakhand,2011.0
1450,201202451,0.5591,0.8784,0.7785,-1.3753,0.4805,830,455,545,0.884122512,535,-1,-1,-1,-1,-1,-1,200000,01-01-2015 00:00,01-07-2015 00:00,web designer and seo,Bikaner,f,16-11-1992 00:00,90.6,cbse,2010,78.8,cbse,6527,2.0,B.Tech/B.E.,computer science & engineering,79.57,6527,0,Uttarakhand,2015.0
1451,201202452,-0.4463,-0.2871,-0.2974,-0.8682,0.8637,325,415,310,0.486747008,405,-1,376,-1,-1,-1,-1,180000,01-06-2013 00:00,present,process associate,-1,m,27-07-1991 00:00,85.0,state board,2008,78.0,state board,3356,2.0,B.Tech/B.E.,computer engineering,77.0,3356,1,Tamil Nadu,2012.0
1452,201202453,-0.8809999999999999,0.1888,-0.344,0.0623,0.6603,385,425,485,0.600057182,435,-1,-1,-1,-1,-1,-1,385000,01-07-2012 00:00,present,software test engineer,Hyderabad,m,24-11-1988 00:00,91.4,bsemp,2006,65.56,bsemp,2642,2.0,B.Tech/B.E.,information technology,73.19,2642,0,Madhya Pradesh,2011.0
1453,201202454,1.1336,1.3779,0.9322,-0.1076,0.2889,475,520,415,0.600057182,435,-1,-1,-1,-1,-1,-1,335000,01-01-2014 00:00,01-04-2015 00:00,programmer analyst,Hyderabad,f,21-11-1991 00:00,89.33,"board of secondary education, andhra pradesh",2009,95.0,"board of intermediate education, andhra pradesh",3895,2.0,B.Tech/B.E.,information technology,76.0,3895,0,Andhra Pradesh,2013.0
1454,201202455,0.2009,-1.2153,-2.0856,-0.17277,-2.0648,565,635,684,0.776578324,-1,-1,-1,-1,-1,393,-1,620000,01-08-2012 00:00,present,senior software engineer,Bangalore,m,24-11-1990 00:00,85.76,sslc,2008,75.5,pu board,3937,2.0,B.Tech/B.E.,electronics & telecommunications,76.5,3937,1,Karnataka,2012.0
1455,201202456,-1.308,-0.2871,-0.6048,0.2727,-1.244,615,525,680,0.37605958700000003,-1,300,-1,-1,-1,-1,-1,405000,01-08-2013 00:00,present,systems engineer,Pune,m,18-10-1990 00:00,82.0,state board,2008,76.5,state board,3517,2.0,B.Tech/B.E.,electronics engineering,61.0,3517,1,Maharashtra,2012.0
1456,201202457,0.2009,0.9688,-1.9405,1.3549,-0.16899999999999998,335,405,705,0.229481755,405,266,-1,-1,-1,313,-1,425000,01-06-2013 00:00,present,senior software developer,Bangalore,m,23-08-1991 00:00,85.3,ssc,2008,97.4,bie,8641,2.0,B.Tech/B.E.,electronics and communication engineering,68.8,8641,1,Telangana,
1457,201202458,0.7027,0.2124,-0.2974,0.3995,1.0554,650,565,595,0.33878634700000004,505,292,-1,-1,-1,-1,-1,330000,01-08-2014 00:00,present,information security analyst,Chennai,m,05-01-1992 00:00,89.6,cbse,2010,83.8,cbse,9663,2.0,B.Tech/B.E.,electronics and communication engineering,76.4,9663,1,Delhi,2014.0
1458,201202459,-0.0154,-0.4536,-0.6048,-0.2344,0.2889,535,540,345,0.7561801140000001,295,-1,-1,-1,-1,388,-1,300000,01-07-2014 00:00,present,software engineer,Bangalore,f,01-10-1992 00:00,87.52,state board,2010,71.5,state board,4637,2.0,B.Tech/B.E.,telecommunication engineering,61.28,4637,1,Karnataka,
1459,201202460,0.7027,0.7119,1.3933,-1.3753,0.4805,695,490,575,0.81941653,505,-1,-1,-1,-1,-1,-1,355000,01-12-2013 00:00,present,software engineer,Pune,f,26-03-1991 00:00,88.36,icse,2009,74.12,icse,2530,2.0,B.Tech/B.E.,information technology,65.0,2530,0,Uttar Pradesh,2013.0
1460,201202461,-2.1698,0.7119,-0.4511,0.1459,0.8637,695,670,590,0.943272158,475,452,-1,-1,-1,-1,-1,325000,01-07-2014 00:00,present,system engineer,Pune,m,25-01-1992 00:00,88.0,cbse,2010,86.4,cbse,1543,1.0,B.Tech/B.E.,electronics and communication engineering,74.4,1543,1,Delhi,2014.0
1461,201202462,0.4285,0.1125,0.7785,-0.3612,0.16699999999999998,325,415,470,0.37605958700000003,-1,300,-1,-1,-1,-1,-1,150000,01-12-2013 00:00,present,electronic field service engineer,Pondicherry,m,10-04-1992 00:00,,state board,2009,86.54,state board,9768,2.0,B.Tech/B.E.,electronics and communication engineering,78.4,9768,0,Union Territory,2013.0
1462,201202463,1.9953,1.0449,1.2396,-1.7556,0.4805,420,530,415,0.486747008,535,-1,376,-1,-1,-1,-1,280000,01-09-2014 00:00,present,software developer,New Delhi,m,08-12-1990 00:00,74.5,cbse,2009,61.2,cbse,1473,2.0,B.Tech/B.E.,computer science & engineering,68.9,1473,0,Uttar Pradesh,
1463,201202464,0.1623,1.4368,0.672,-0.2609,-0.1295,505,495,535,0.968237496,605,-1,-1,-1,-1,-1,-1,120000,01-10-2012 00:00,01-04-2014 00:00,junior software developer,Bhubaneshwar,f,20-01-1988 00:00,81.73,board of secondary education orissa,2006,57.11,board of higher secondary orissa,4154,2.0,MCA,computer application,85.4,4154,0,Orissa,2012.0
1464,201202465,-0.159,1.2114,0.6248,0.0192,0.0973,685,645,545,0.911395278,525,-1,500,-1,-1,-1,-1,315000,01-06-2014 00:00,present,system engineer,Bangalore,m,09-07-1992 00:00,86.8,cbse,2010,83.6,cbse,6247,1.0,B.Tech/B.E.,information technology,81.0,6247,0,Himachal Pradesh,2014.0
1465,201202466,0.1282,1.0449,-0.2974,-0.995,0.4805,545,535,470,-1.0,-1,-1,-1,-1,-1,-1,-1,230000,01-01-2014 00:00,present,software engineer,Gurgaon,m,03-09-1991 00:00,60.7,state board,2008,65.66,state board,1592,2.0,MCA,computer application,77.7,1592,0,Uttar Pradesh,2014.0
1466,201202467,1.2772,0.8784,0.1637,1.4136,1.247,580,540,525,0.486747008,405,-1,376,-1,-1,-1,-1,275000,01-12-2014 00:00,present,associate software engineer,BANGALORE,f,01-02-1992 00:00,68.0,state board,2008,60.2,state board,4133,2.0,B.Tech/B.E.,computer science & engineering,76.0,4133,1,West Bengal,2013.0
1467,201202468,-0.159,-0.4536,0.9322,-0.2344,-0.6692,450,555,445,0.744758354,455,-1,438,-1,-1,-1,-1,200000,01-02-2015 00:00,present,software test engineer,Chennai,m,20-05-1993 00:00,87.7,state board,2010,95.2,state board,8102,2.0,B.Tech/B.E.,information technology,69.96,8102,1,Telangana,2014.0
1468,201202469,-0.2628,1.2808,0.0914,-0.9953,-0.6035,545,615,415,0.9303706070000001,565,-1,-1,-1,-1,-1,-1,600000,01-08-2010 00:00,present,quality assurance engineer,Chennai,m,24-09-1988 00:00,84.0,matriculation,2006,85.67,state board,2383,2.0,B.Tech/B.E.,information technology,82.9,2383,1,Tamil Nadu,2010.0
1469,201202470,0.51,1.4368,0.2366,-0.8778,0.8183,465,565,635,0.9303706070000001,565,-1,-1,-1,-1,-1,-1,475000,01-11-2011 00:00,01-11-2014 00:00,software engineer,-1,m,07-09-1989 00:00,85.17,0,2006,80.0,0,4315,2.0,B.Tech/B.E.,computer engineering,68.24,4315,0,Rajasthan,2011.0
